title,position,requirements
Data Scientist в Видеоаналитику [Trust and Safety],middle,"['python', 'pytorch']"
Data Analyst,junior,"['sql', 'python', 'pandas', 'big data', 'sql server', 'sql server', 'matplotlib', 'seaborn']"
Data Analyst,junior,"['sql', 'python', 'pandas', 'big data', 'sql server', 'sql server', 'matplotlib', 'seaborn']"
Team Lead Data Scientist,senior,"['postgresql', 'cassandra', 'mongodb']"
Аналитик данных,junior,"['python', 'sql']"
"Data Engineer, Data Scientist (преподаватель дисциплины Apache Spark)",middle,"['pyspark', 'sql']"
BI-аналитик,middle,['sql']
Аналитик данных,middle,"['sql', 'postgresql', 'python', 'pandas', 'greenplum', 'b', 'matplotlib']"
Lead AI Engineer / Data Scientist,senior,[]
Data Analyst / Аналитик-разработчик,junior,"['python', 'sql', 'matplotlib', 'numpy', 'pandas', 'greenplum']"
Аналитик базы данных недвижимости,intern,[]
Аналитик данных,intern,[]
Аналитик данных,middle,"['sql', 'greenplum', 'tableau']"
"Data аналитик направления предиктивной аналитики, отчетности и collection моделирования МСБ",middle,"['data analysis', 'tableau', 'python', 'python', 'tableau', 'sas', 'miner sas']"
Ведущий Data Scientist (Reinforcement Learning & Research),senior,"['python', 'pytorch', 'numpy', 'pandas']"
Аналитик данных отдела анализа и отбора государственных услуг,middle,"['sql', 'python']"
Аналитик данных медицинской статистики,junior,[]
Data scientist/ML-инженер,junior,"['python', 'sql', 'git', 'docker']"
Data Analyst (Клиентский сервис),middle,"['sql', 'python', 'b']"
Data Analyst (Клиентский сервис),middle,"['sql', 'python', 'b']"
BI-аналитик,middle,['m']
Аналитик по роботизации бизнес-процессов (RPA),junior,[]
Аналитик данных / Data Analyst,junior,[]
Аналитик данных,junior,[]
"Ведущий Data Scientist, Инструменты сбора данных из открытых источников",senior,[]
Аналитик по закупкам и работе с базами данных со знанием китайского языка,junior,[]
Аналитик данных B2B,junior,"['b', 'sql', 'vertica', 'tableau']"
Data Analyst (Conversational AI),intern,[]
Аналитик данных,junior,"['b', 'python', 'sql']"
Senior / Middle System Analyst (Data),middle,"['sql', 'python', 'postgresql', 'data warehouse', 'data integration', 'streaming data', 'data data', 'data data', 'data modeling', 'hive', 'airflow']"
Senior / Middle System Analyst (Data),middle,"['sql', 'python', 'postgresql', 'data warehouse', 'data integration', 'streaming data', 'data data', 'data data', 'data modeling', 'hive', 'airflow']"
Junior BI-аналитик / Операционный аналитик,junior,['grafana']
Data Scientist (Marketing Mix Modeling),middle,[]
People Data Analyst,middle,"['sql', 'python']"
Аналитик данных,intern,"['mongodb', 'sql', 'python', 'python', 'pandas', 'sql']"
"Data Scientist, Маркетплейс, Антифрод",middle,[]
Аналитик (анализ данных работы социально-кадровых центров),junior,['sql']
Аналитик данных,junior,"['sql', 'sql server', 'python']"
CX Data Аналитик,junior,"['sql', 'python']"
Аналитик данных СТЕК ЖКХ,intern,['sql']
"Старший Data Scientist, Факторы ранжирования",senior,[]
Аналитик данных,middle,"['sql', 'python', 'pandas', 'numpy', 'matplotlib', 'tableau']"
Аналитик по автоматизации бизнес-процессов,middle,"['jira', 'jira']"
Product Data Analyst,junior,[]
Системный аналитик на проект автоматизации HR/Payroll бизнес процессов,middle,"['javascript', 'python', 'c++']"
Аналитик BI (офисный формат работы),junior,"['sql', 'sql', 'tableau']"
Senior Data Scientist,senior,[]
DPO\Специалист по персональным данным (TicketsCloud),middle,[]
"Аналитик данных (Риски B2С, Ozon Банк)",middle,"['python', 'sql']"
Аналитик данных (Loyalty),middle,"['python', 'sql']"
Junior Аналитик данных,junior,['sql']
Аналитик данных,junior,"['sql', 'python', 'ad hoc', 'ad hoc', 'hoc analysis']"
Аналитик маркетплейсов / BI-аналитик,junior,"['sql', 'tableau']"
Senior Data-аналитик (офис),senior,"['rest api', 'sql']"
Аналитик данных BI,junior,[]
Аналитик данных BI,junior,[]
Аналитик данных,intern,"['python', 'sql']"
Middle/Senior Data Scientist / ML Engineer в команду Прогноза промо-продаж,middle,['python']
Data Scientist в команду Пополнения,middle,"['python', 'sql']"
BI-аналитик / Аналитик данных,middle,['sql']
Аналитик данных,middle,"['python', 'sql', 'jira', 'postgresql']"
Аналитик данных (Web),junior,"['mixpanel', 'amplitude', 'sql']"
"Стажер продуктовый аналитик DWH, Платформа данных",junior,[]
Аналитик данных,junior,"['python', 'sql', 'b']"
Аналитик данных в сфере госуправления и социальной политики,junior,"['python', 'r', 'stata']"
Аналитик данных (Analyst),junior,['sql']
Middle+ / Senior Data-аналитик,middle,"['pandas', 'sql', 'git', 'java', 'python', 'groovy', 'jira']"
Senior Data Analyst,senior,"['sql', 'python']"
Стажер Data-Scientist,junior,"['sql', 'python']"
Data Scientist (стажер),junior,"['python', 'linux', 'tensorflow', 'pytorch', 'numpy', 'pandas', 'matplotlib', 'mysql']"
BI-аналитик,junior,"['sql', 'tableau']"
Ведущий аналитик в офис CDO (управление данными\data governance),senior,[]
Старший аналитик BI,senior,['sql']
Data Scientist/ML Engineer,middle,[]
Data analyst / Аналитик данных (стажер),junior,"['python', 'sql', 'tableau', 'data analysis']"
"Junior Data Analyst, Департамент по взысканию проблемных кредитов",junior,['sql']
Аналитик данных,junior,"['sql', 'agile', 'python', 'google analytics', 'mixpanel']"
Аналитик бизнес-процессов,middle,['business studio']
Data Scientist,junior,"['transformers', 'python', 'numpy', 'pandas', 'pytorch', 'tensorflow', 'transformers', 'workflow', 'pycharm', 'vscode', 'linux', 'docker docker', 'git', 'python', 'prometheus', 'grafana', 'sql']"
Marketing Data Analyst,middle,"['data analysis', 'data analysis', 'analysis marketing', 'python', 'sql']"
Аналитик баз данных,middle,"['sql', 'jira', 'greenplum', 'sql', 'postgresql', 'sql', 'jira', 'confluence']"
Аналитик баз данных,middle,"['sql', 'jira', 'greenplum', 'sql', 'postgresql', 'sql', 'jira', 'confluence']"
Аналитик баз данных,middle,"['sql', 'sql', 'postgresql', 'sql', 'jira', 'confluence']"
Data Scientist,middle,"['python', 'sql']"
Аналитик данных,junior,"['python', 'sql']"
BI-аналитик,middle,[]
Аналитик данных (финансовый блок),junior,['sql']
BI-аналитик в Монетизацию,junior,"['sql', 'python']"
Старший BI аналитик,senior,"['python', 'sql', 'tableau']"
Системный аналитик на платформу данных,junior,"['sql', 'uml', 'sql', 'sql', 'python', 'c++', 'uml']"
Аналитик данных,junior,"['sql', 'python']"
Специалист технической поддержки 1С/Битрикс24/Логисмарт (уровни L1/L2) с аналитикой данных,junior,['sql']
"Аналитик данных (рекомендательные системы, персонализация)",junior,"['sql', 'python']"
"Аналитик данных (Последняя миля, ПВЗ)",junior,"['sql', 'python']"
Аналитик данных (направление анализа конкурентов),junior,"['sql', 'python']"
Аналитик данных (ценообразование Ozon),junior,"['sql', 'python', 'vertica']"
Младший аналитик данных,junior,"['sql', 'python']"
Аналитик данных (Клиентский сервис),junior,"['sql', 'python']"
Системный аналитик (Data platform и ML),middle,['uml']
Аналитик данных,junior,['sql']
Аналитик данных,junior,['sql']
Аналитик данных,junior,[]
Data Scientist,middle,"['python', 'git']"
Аналитик бизнес-процессов,senior,[]
"Ведущий аналитик (в сфере землепользования, пространственных данных)",senior,[]
Аналитик данных/BI аналитик,junior,"['sql', 'tableau']"
Data scientist,junior,['python']
Аналитик данных в финансовый отдел,junior,['sql']
Старший BI-аналитик,senior,[]
"Аналитик данных (отчетность, SQL)",junior,['bi power']
BI-аналитик,middle,['sql']
Аналитик данных,middle,"['sql', 'python']"
Аналитик данных,intern,"['sql', 'postgresql', 'mysql', 'hive']"
Аналитик отдела архитектуры бизнес-процессов,junior,['sql']
Middle+/Senior Data Scientist (Прогноз спроса),middle,"['catboost', 'python', 'sql', 'xgboost']"
Data analyst (Senior),senior,"['sql', 'python']"
